Year,Agency ID,Agency Name,Program Name,County,Calculation Method,Total Children Served, Expenditure ,Population
2021,DOE,Department of Education,SNP School Breakfast Program,Washington,Estimate,5013,"$1,398,370 ",
2021,DOE,Department of Education,Safe Schools Act of 1998,Washington,Estimate,15713,"$275,270 ",
2021,DOE,Department of Education,Tennessee's Early Intervention System (TEIS),Washington,Estimate,216,"$1,172,395 ",
2021,DOE,Department of Education,"Title IV-B, 21st Century Community Learning Cente",Washington,Actual,231,"$449,228 ",
2021,DOE,Department of Education,USDA NSLP Equipment Assistance Grant,Washington,Estimate,8008,"$125,000 ",
2021,DOE,Department of Education,VPK - Voluntary pre-K,Washington,Actual,154,"$491,965 ",
2021,DOE_BEP,Department of Education,Basic Education Program (BEP),Washington,Actual,16247,"$70,985,000 ",
2021,DMHSAS,Department of Mental Health and Substance Abuse Services,Intensive Long-term Support,Washington,Estimate,1,"$6,179 ",
2021,GELF,Governor's Early Literacy Foundation,K-3 Rising First,Washington,Actual,557,"$12,376 ",
2021,GELF,Governor's Early Literacy Foundation,TN's Immagination Library,Washington,Actual,6308,"$64,240 ",
2015,DOH,Department of Health,Child Health,Wayne,Actual,603,"$11,100 ",
2015,DOH,Department of Health,Family Planning,Wayne,Actual,69,$200 ,
2015,DOH,Department of Health,Sexually Transmitted Diseases,Wayne,Actual,157,$100 ,
2015,DOH,Department of Health,TennCare Advocacy,Wayne,Actual,718,"$15,300 ",
2015,DOH,Department of Health,TennCare EPSD&T Screening,Wayne,Actual,200,"$3,100 ",
2015,DOH,Department of Health,TN Home Visiting - (HUGS),Wayne,Actual,33,$100 ,
2015,DOH,Department of Health,Tuberculosis Elimination,Wayne,Actual,198,$300 ,
2015,DOH,Department of Health,WIC Office Visit,Wayne,Actual,473,"$2,700 ",
2015,DHS,Department of Human Services,Child Care Benefits,Wayne,Actual,7,*,
2015,DHS,Department of Human Services,Food Stamp Benefits/SNAP,Wayne,Actual,1039,*,
2015,DHS,Department of Human Services,TANF/Families First,Wayne,Actual,77,*,
2015,GELF,Governor's Books from Birth Foundation,Dolly Parton's Imagination Library,Wayne,Estimate,350,"$8,853 ",
2015,THEC,Tennessee Higher Education Commission,GEAR UP TN,Wayne,Actual,0,"$79,580 ",
2015,DOE,Department of Education,Internet Connectivity,Wayne,Actual,2292,"$6,701 ",
2015,DOE,Department of Education,Admin - LEAPs - Lottery for Education: Afterschoo,Wayne,Actual,40,"$99,933 ",
2015,DOE,Department of Education,CCTE Perkins Basic Grant,Wayne,Actual,967,"$38,532 ",
2015,DOE,Department of Education,CCTE Perkins Reserve Grant,Wayne,Estimate,967,"$57,100 ",
2015,DOE,Department of Education,CCTE Perkins Incentive Funds,Wayne,Estimate,967,"$5,000 ",
2015,DOE,Department of Education,Enrichment and Remediation,Wayne,Estimate,624,"$37,720 ",
2015,DOE,Department of Education,Coordinated School Health,Wayne,Actual,2229,"$90,000 ",
2015,DOE,Department of Education,"ESEA-Title I, Part A - Improving Acad. Achievement",Wayne,Actual,2298,"$656,257 ",
2015,DOE,Department of Education,ESEA-Title II-A-Teacher Quality,Wayne,Actual,2436,"$125,372 ",
2015,DOE,Department of Education,"ESEA-Title 1, Part D, Subpart 2",Wayne,Actual,61,"$43,854 ",
2015,DOE,Department of Education,ESEA- Title VI-Rural and Low Income Students,Wayne,Actual,2201,"$44,702 ",
2015,DOE,Department of Education,Family Resource Center (FRC),Wayne,Estimate,555,"$29,612 ",
2015,DOE,Department of Education,"IDEA, Part B  (611)",Wayne,Actual,432,"$616,326 ",
2015,DOE,Department of Education,IDEA-Part b-Preschool,Wayne,Actual,36,"$16,342 ",
2015,DOE,Department of Education,SNP Afterschool Snack Program,Wayne,Estimate,32,"$2,228 ",
2015,DOE,Department of Education,SNP National School Lunch Program,Wayne,Estimate,1766,"$606,786 ",
2015,DOE,Department of Education,SNP School Breakfast Program,Wayne,Estimate,1074,"$258,712 ",
2015,DOE,Department of Education,SSMS,Wayne,Actual,2292,"$5,845 ",
2015,DOE,Department of Education,Safe Schools Act of 1998,Wayne,Estimate,462,"$14,960 ",
2015,DOE,Department of Education,Tennessee's Early Intervention System (TEIS),Wayne,Actual,13,"$91,913 ",
2015,DOE,Department of Education,VPK - Voluntary Pre-K,Wayne,Estimate,166,"$948,933 ",
2015,DOE_BEP,Department of Education,Basic Education Program (BEP),Wayne,Actual,2292,"$13,045,000 ",
2015,DMHSAS,Department of Mental Health and Substance Abuse Services,Better Attitudes and Skills In Children (B.A.S.I.,Wayne,Estimate,122,"$15,190 ",
2015,DMHSAS,Department of Mental Health and Substance Abuse Services,Child Care Consultation,Wayne,Estimate,110,"$1,843 ",
2016,DCS,Department of Children's Services,Adoption - Support Services,Wayne,Estimate,35,"$274,400 ",
2016,DCS,Department of Children's Services,Foster Care,Wayne,Estimate,36,"$155,100 ",
2016,DOH,Department of Health,AIDS Prevention,Wayne,Estimate,83,"$7,663 ",
2016,DOH,Department of Health,Child Health,Wayne,Estimate,608,"$42,877 ",
2016,DOH,Department of Health,Children's Special Services,Wayne,Actual,1,"$1,411 ",
2016,DOH,Department of Health,Family Planning,Wayne,Estimate,33,"$1,737 ",
2016,DOH,Department of Health,Men's Health,Wayne,Estimate,2,$538 ,
2016,DOH,Department of Health,Sexually Transmitted Diseases,Wayne,Actual,169,"$12,036 ",
2016,DOH,Department of Health,TennCare EPSD&T Screening,Wayne,Actual,305,"$56,140 ",
2016,DOH,Department of Health,TennCare Kids EPSD&T Community Outreach,Wayne,Actual,579,"$15,834 ",
2016,DOH,Department of Health,TN Home Visiting - (HUGS),Wayne,Actual,14,"$13,876 ",
2016,DOH,Department of Health,WIC Office Visit,Wayne,Actual,382,"$37,564 ",
2016,DHS,Department of Human Services,Child Care Benefits,Wayne,Actual,1,*,
2016,DHS,Department of Human Services,Food Stamp Benefits/SNAP,Wayne,Actual,1010,*,
2016,DHS,Department of Human Services,TANF/Families First,Wayne,Actual,73,*,
2016,GELF,Governor's Books from Birth Foundation,Dolly Parton's Imagination Library,Wayne,Actual,385,"$4,855 ",
2016,TAC,TN Arts Commission,Student Ticket Subsidies,Wayne,Actual,415,"$2,000 ",
2016,DOE,Department of Education,Internet Connectivity,Wayne,Actual,2223,"$5,991 ",
2016,DOE,Department of Education,Admin - LEAPs - Lottery for Education: Afterschoo,Wayne,Actual,79,"$94,150 ",
2016,DOE,Department of Education,CCTE Perkins Basic Grant,Wayne,Actual,691,"$35,632 ",
2016,DOE,Department of Education,CCTE Perkins Reserve Grant,Wayne,Estimate,691,"$27,512 ",
2016,DOE,Department of Education,CCTE Perkins Incentive Funds,Wayne,Estimate,691,"$5,000 ",
2016,DOE,Department of Education,Drivers Education,Wayne,Actual,163,"$14,589 ",
2016,DOE,Department of Education,Coordinated School Health,Wayne,Actual,2414,"$90,000 ",
2016,DOE,Department of Education,"ESEA-Title I, Part A - Improving Acad. Achievement",Wayne,Actual,2337,"$645,233 ",
2016,DOE,Department of Education,ESEA-Title II-A-Teacher Quality,Wayne,Actual,2338,"$124,479 ",
2016,DOE,Department of Education,"ESEA-Title I, Part D, Subpart 2",Wayne,Actual,62,"$47,157 ",
2016,DOE,Department of Education,ESEA- Title VI-Rural and Low Income Students,Wayne,Actual,2313,"$44,600 ",
2016,DOE,Department of Education,Family Resource Center (FRC),Wayne,Estimate,555,"$29,612 ",
2016,DOE,Department of Education,"IDEA, Part B  (611)",Wayne,Actual,433,"$653,471 ",
2016,DOE,Department of Education,"IDEA, Preschool (619) Flowthrough",Wayne,Actual,30,"$17,029 ",
2016,DOE,Department of Education,SNP Afterschool Snack Program,Wayne,Estimate,43,"$4,362 ",
2016,DOE,Department of Education,SNP National School Lunch Program,Wayne,Estimate,1642,"$626,669 ",
2016,DOE,Department of Education,SNP School Breakfast Program,Wayne,Estimate,1112,"$285,795 ",
2016,DOE,Department of Education,SSMS,Wayne,Estimate,2223,"$5,669 ",
2016,DOE,Department of Education,Safe Schools Act of 1998,Wayne,Estimate,462,"$14,760 ",
2016,DOE,Department of Education,Tennessee's Early Intervention System (TEIS),Wayne,Actual,9,"$56,183 ",
2016,DOE,Department of Education,VPK - Voluntary Pre-K,Wayne,Estimate,190,"$948,933 ",
2016,DOE_BEP,Department of Education,Basic Education Program (BEP),Wayne,Actual,2223,"$13,045,000 ",
2017,DCS,Department of Children's Services,Adoption - Support Services,Wayne,Estimate,36,"$303,144 ",
2017,DCS,Department of Children's Services,Foster Care,Wayne,Estimate,51,"$94,416 ",
2017,DOH,Department of Health,AIDS Prevention,Wayne,Estimate,181,"$11,911 ",
2017,DOH,Department of Health,Child Health,Wayne,Actual,834,"$79,929 ",
2017,DOH,Department of Health,Family Planning,Wayne,Estimate,99,"$10,392 ",
2017,DOH,Department of Health,Men's Health,Wayne,Estimate,3,"$1,145 ",
2017,DOH,Department of Health,Sexually Transmitted Diseases,Wayne,Actual,283,"$14,463 ",
2017,DOH,Department of Health,TennCare EPSD&T Screening,Wayne,Actual,337,"$64,414 ",
2017,DOH,Department of Health,TennCare Kids EPSD&T Community Outreach,Wayne,Actual,701,"$27,494 ",
2017,DOH,Department of Health,TN Home Visiting - (HUGS),Wayne,Actual,17,"$11,502 ",
2017,DOH,Department of Health,WIC,Wayne,Estimate,160,"$246,732 ",
2017,DOH,Department of Health,Women's Health,Wayne,Actual,18,"$3,685 ",
2017,DHS,Department of Human Services,Child Care Benefits,Wayne,Actual,6,*,
2017,DHS,Department of Human Services,Food Stamp Benefits/SNAP,Wayne,Actual,989,*,
2017,DHS,Department of Human Services,TANF/Families First,Wayne,Actual,49,*,
2017,GELF,Governor's Books from Birth Foundation,"TN's Imagination Library, a program of GBBF",Wayne,Estimate,409,"$5,121 ",
2017,THEC,Tennessee Higher Education Commission,Dual Enrollment Grant,Wayne,Actual,113,"$60,752 ",
2017,TAC,TN Arts Commission,Student Ticket Subsidies,Wayne,Actual,40,*,
2017,TSM,TN State Museum,Museum Visitations,Wayne,Actual,191,*,
2017,DOE,Department of Education,Internet Connectivity,Wayne,Actual,2210,"$5,945 ",
2017,DOE,Department of Education,Admin - LEAPs - Lottery for Education: Afterschoo,Wayne,Actual,69,"$101,048 ",
2017,DOE,Department of Education,CCTE Perkins Basic Grant,Wayne,Actual,691,"$42,053 ",
2017,DOE,Department of Education,Drivers Education,Wayne,178,"$15,886 ",,
2017,DOE,Department of Education,Coordinated School Health,Wayne,Estimate,2400,"$89,912 ",
2017,DOE,Department of Education,"ESEA-Title I, Part A - Improving Acad. Achievement",Wayne,Actual,2283,"$662,005 ",
2017,DOE,Department of Education,ESEA-Title II-Teacher Quality-State Agencies,Wayne,Actual,2338,"$124,479 ",
2017,DOE,Department of Education,"ESEA-Title I, Part D, Subpart 2",Wayne,Actual,92,"$79,506 ",
2017,DOE,Department of Education,"ESEA-Title II, Part A - Improving Teacher Quality",Wayne,Actual,2338,"$124,479 ",
2017,DOE,Department of Education,ESEA- Title VI-Rural and Low Income Students,Wayne,Actual,2094,"$46,554 ",
2017,DOE,Department of Education,Family Resource Center (FRC),Wayne,Estimate,2407,"$29,611 ",
2017,DOE,Department of Education,"IDEA, Part B  (611)",Wayne,Actual,424,"$560,731 ",
2017,DOE,Department of Education,"IDEA, Preschool (619) Flowthrough",Wayne,Actual,33,"$15,639 ",
2017,DOE,Department of Education,SNP Afterschool Snack Program,Wayne,Estimate,42,"$4,272 ",
2017,DOE,Department of Education,SNP National School Lunch Program,Wayne,Estimate,1514,"$577,902 ",
2017,DOE,Department of Education,SNP School Breakfast Program,Wayne,Estimate,1004,"$262,112 ",
2017,DOE,Department of Education,SSMS,Wayne,Actual,2210,"$5,636 ",
2017,DOE,Department of Education,Safe Schools Act of 1998,Wayne,Estimate,2407,"$14,510 ",
2017,DOE,Department of Education,Tennessee's Early Intervention System (TEIS),Wayne,Actual,4,"$24,665 ",
2017,DOE,Department of Education,VPK - Voluntary Pre-K,Wayne,Actual,160,"$845,996 ",
2017,DOE_BEP,Department of Education,Basic Education Program (BEP),Wayne,Actual,2210,"$13,748,000 ",
2018,DCS,Department of Children's Services,Adoption - Support Services,Wayne,Estimate,44,"$335,112 ",
2018,DCS,Department of Children's Services,Foster Care,Wayne,Estimate,87,"$1,487,181 ",
2018,DOH,Department of Health,Child Health,Wayne,Estimate,779,"$69,104 ",
2018,DOH,Department of Health,Family Planning,Wayne,Estimate,109,"$13,273 ",
2018,DOH,Department of Health,TennCare EPSD&T Screening,Wayne,Estimate,345,"$320,521 ",
2018,DOH,Department of Health,TennCare Kids EPSD&T Community Outreach,Wayne,Estimate,765,"$13,827 ",
2018,DOH,Department of Health,TN Home Visiting - (HUGS),Wayne,Estimate,16,"$9,497 ",
2018,DOH,Department of Health,WIC Office Visit,Wayne,Estimate,401,"$14,087 ",
2018,DOH,Department of Health,Women's Health,Wayne,Estimate,15,$942 ,
2018,DHS,Department of Human Services,Child Care Benefits,Wayne,Actual,12,*,
2018,DHS,Department of Human Services,Food Stamp Benefits/SNAP,Wayne,Estimate,817,*,
2018,DHS,Department of Human Services,TANF/Families First,Wayne,Actual,42,*,
2018,GELF,Governor's Books from Birth Foundation,"TN's Imagination Library, a program of GBBF",Wayne,Estimate,425,"$5,171 ",
2018,TAC,TN Arts Commission,Student Ticket Subsidies,Wayne,Actual,370,"$3,000 ",
2018,TSM,TN State Museum,Museum Visitations,Wayne,Actual,120,*,
2018,DOE,Department of Education,Internet Connectivity,Wayne,Actual,2159,"$5,712 ",
2018,DOE,Department of Education,Admin - LEAPs - Lottery for Education: Afterschoo,Wayne,Actual,85,"$73,505 ",
2018,DOE,Department of Education,CCTE Perkins Basic Grant,Wayne,Estimate,2188,"$52,246 ",
2018,DOE,Department of Education,CCTE Perkins Reserve Grant,Wayne,Estimate,2188,"$1,709 ",
2018,DOE,Department of Education,Coordinated School Health,Wayne,Estimate,2201,"$90,000 ",
2018,DOE,Department of Education,Drivers Education,Wayne,Actual,169,"$12,049 ",
2018,DOE,Department of Education,"ESSA-Title I, Part A - Improving Basic Programs",Wayne,Estimate,2188,"$654,032 ",
2018,DOE,Department of Education,"ESSA-Title I, Part D, Subpart 2",Wayne,Actual,118,"$106,808 ",
2018,DOE,Department of Education,"ESSA-Title II, Part A - Improving Teacher Quality",Wayne,Actual,2188,"$83,697 ",
2018,DOE,Department of Education,ESSA-Title IV-A Stud. Support/Acad. Enrichment,Wayne,Estimate,2188,"$17,530 ",
2018,DOE,Department of Education,ESSA-Title V-B Rural Education Initiative,Wayne,Estimate,2064,"$37,092 ",
2018,DOE,Department of Education,Family Resource Center (FRC),Wayne,Estimate,366,"$29,612 ",
2018,DOE,Department of Education,"IDEA, Part B  (611)",Wayne,Actual,406,"$589,087 ",
2018,DOE,Department of Education,"IDEA, Preschool (619) Flowthrough",Wayne,Actual,38,"$15,638 ",
2018,DOE,Department of Education,SNP National School Lunch Program,Wayne,Estimate,1457,"$542,604 ",
2018,DOE,Department of Education,SNP School Breakfast Program,Wayne,Estimate,1029,"$256,940 ",
2018,DOE,Department of Education,SSMS,Wayne,Actual,2163,"$3,353 ",
2018,DOE,Department of Education,Safe Schools Act of 1998,Wayne,Estimate,2132,"$14,300 ",
2018,DOE,Department of Education,Tennessee's Early Intervention System (TEIS),Wayne,Actual,6,"$36,379 ",
2018,DOE,Department of Education,VPK - Voluntary Pre-K,Wayne,Actual,117,"$835,934 ",
2018,DOE_BEP,Department of Education,Basic Education Program (BEP),Wayne,Actual,2159,"$14,077,000 ",
2019,DCS,Department of Children's Services,Adoption - Support Services,Wayne,Actual,46,"$402,848 ",
2019,DCS,Department of Children's Services,Dependent and Neglect Placement - Foster Care,Wayne,Actual,77,"$1,267,391 ",
2019,DCS,Department of Children's Services,Juvenile Justice Placement,Wayne,Actual,11,"$247,638 ",
2019,DCS,Department of Children's Services,Subsidized Permanent Guardianship,Wayne,Actual,5,"$24,289 ",
2019,DOH,Department of Health,Child Health,Wayne,Actual,675,"$61,327 ",
2019,DOH,Department of Health,Men's Health,Wayne,Estimate,9,"$3,382 ",
2019,DOH,Department of Health,TennCare EPSD&T Screening,Wayne,Actual,287,"$71,280 ",
2019,DOH,Department of Health,WIC Office Visit,Wayne,Estimate,369,"$38,406 ",
2019,DOH,Department of Health,Women's Health,Wayne,Estimate,18,"$4,282 ",
2019,DHS,Department of Human Services,Child Care Benefits,Wayne,Actual,16,*,
2019,DHS,Department of Human Services,Food Stamp Benefits/SNAP,Wayne,Actual,794,*,
2019,DHS,Department of Human Services,TANF/Families First,Wayne,Actual,53,*,
